CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),symbol,Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
VCB,2017,4,,10102861000000,,,,,,,6162232000000,,3547232000000,,1.03534E+15,981268681000000,,,54066702000000,,44245000000,11861673000000,89328000000,1.03534E+15,,,,,,,35977686000000,,,,,,,2705966000000,,,VCB,93615618000000,232921600000000,9669032000000,9750243000000,-81211000000,832354000000,535321403000000,543434459000000,-8113056000000,129952271000000,34688298000000,95404020000000,-140047000000,866006000000,-24740000000,4197923000000,1964309000000,13210780000000,171385068000000,66942203000000,708505517000000,0,23153000000,18214504000000,16198236000000,36021931000000,5915999000000,94486000000,0,,83285000000,0,,,
VCB,2017,3,,9252890000000,,,,,,,5476421000000,,3676419000000,,898484068000000,844238267000000,,,54245801000000,,45160000000,11962733000000,156435000000,898484068000000,,,,,,,35977686000000,,,,,,,2829418000000,,,VCB,26413881000000,181411196000000,8350120000000,8417758000000,-67638000000,729633000000,525869255000000,536059465000000,-10190210000000,124515924000000,34401853000000,90251651000000,-137580000000,861349000000,-14348000000,3568549000000,1907872000000,12788329000000,67132292000000,45505277000000,688000458000000,0,11726000000,16257159000000,27331355000000,36022846000000,5932975000000,87527000000,0,,83285000000,0,,,
VCB,2017,2,,10197518000000,,,,,,,5538781000000,,3662384000000,,849752472000000,797642613000000,,,52109859000000,,45160000000,9829079000000,151883000000,849752472000000,,,,,,,35977686000000,,,,,,,2829418000000,,,VCB,36549788000000,143121876000000,6503770000000,6525271000000,-21501000000,405104000000,513575109000000,524686234000000,-11111125000000,119404934000000,30385221000000,89215495000000,-195782000000,847314000000,-14348000000,3637629000000,1901152000000,10793208000000,70661272000000,46511762000000,650128698000000,0,2450000000,13037014000000,17301417000000,36022846000000,5934834000000,87932000000,0,,83285000000,0,,,
VCB,2017,1,,8866965000000,,,,,,,5550728000000,,3646690000000,,794278974000000,743965779000000,,,50313195000000,,45160000000,8036830000000,147240000000,794278974000000,,,,,,,35977686000000,,,,,,,2829418000000,,,VCB,24076718000000,116799011000000,10471789000000,10497064000000,-25275000000,703058000000,490076491000000,499587470000000,-9510979000000,122949670000000,35087405000000,88060558000000,-198293000000,831620000000,-14348000000,3638898000000,1911830000000,11137854000000,50366699000000,57538693000000,609313907000000,0,0,10055615000000,16690865000000,36022846000000,5936667000000,86327000000,0,,83285000000,0,,,
VCB,2016,4,,9692054000000,,,,,,,5639389000000,,3624788000000,,788169080000000,738874229000000,,,49294851000000,,45160000000,8022752000000,143578000000,788169080000000,,,,,,,35977686000000,,,,,,,2829418000000,,,VCB,17387127000000,151759427000000,4241719000000,4279552000000,-37833000000,230658000000,452683027000000,460808467000000,-8125440000000,130797691000000,51923760000000,79019284000000,-145353000000,812911000000,-17541000000,3717053000000,1922336000000,12113200000000,54151413000000,72238405000000,590398105000000,0,0,10286376000000,11799930000000,36022846000000,4938287000000,78166000000,0,,89222000000,0,,,
VCB,2016,3,,8778862000000,,,,,,,5054402000000,,3594152000000,,737584857000000,690048006000000,,,47536851000000,,45160000000,6263141000000,151598000000,737584857000000,,,,,,,35977686000000,,,,,,,2829418000000,,,VCB,21083502000000,106954719000000,6036729000000,6082974000000,-46245000000,156703000000,437976900000000,447882697000000,-9905797000000,135275015000000,69080510000000,68604787000000,-2410282000000,800523000000,-35789000000,3326603000000,1727799000000,12673873000000,41910369000000,57100860000000,573152682000000,0,0,2454363000000,15429732000000,36022846000000,4936094000000,73950000000,0,,89222000000,0,,,
VCB,2016,2,,8230533000000,,,,,,,4870123000000,,3578774000000,,679000959000000,630424915000000,,,48576044000000,,45160000000,10902265000000,148345000000,679000959000000,,,,,,,26650203000000,,,,,,,2829418000000,,,VCB,19732309000000,99792087000000,8796343000000,8814903000000,-18560000000,108759000000,418764081000000,427215383000000,-8451302000000,105702249000000,40947231000000,67193054000000,-2438036000000,785145000000,-35789000000,3207270000000,1662853000000,9425701000000,31670701000000,49476949000000,535648094000000,0,0,2473166000000,11156005000000,32420681000000,4936561000000,78970000000,0,,89222000000,0,,,
VCB,2016,1,,7642463000000,,,,,,,4913668000000,,3568276000000,,662324193000000,615176422000000,,,47147771000000,,45160000000,9314394000000,144559000000,662324193000000,,,,,,,26650203000000,,,,,,,2829418000000,,,VCB,13420795000000,106095611000000,8233876000000,8247423000000,-13547000000,36020000000,401741175000000,411634016000000,-9892841000000,105917551000000,38713701000000,67904005000000,-700155000000,774647000000,-35789000000,3248348000000,1665320000000,10754758000000,21560994000000,65175497000000,513996943000000,0,0,2473254000000,11969734000000,32420681000000,4940756000000,238159000000,0,,89222000000,0,,,
VCB,2015,4,,8519334000000,,,,,,,5039472000000,,3556747000000,,673910104000000,627771917000000,,,45971309000000,,45160000000,9227971000000,0,673910104000000,,,,,,,26650203000000,,,,,,,2829418000000,,,VCB,19715035000000,130733676000000,9467305000000,9468255000000,-950000000,628000000,378541826000000,387151704000000,-8609878000000,108055236000000,42941175000000,65818278000000,-704217000000,763118000000,-35789000000,3385621000000,1653851000000,10280845000000,41479553000000,72135381000000,499764252000000,0,0,2479070000000,11913661000000,32420681000000,4153802000000,79633000000,0,,89222000000,166878000000,,,
VCB,2015,3,,6947028000000,,,,,,,4296640000000,,3599349000000,,615575404000000,571412052000000,,,44005436000000,,45160000000,7572219000000,0,615575404000000,,,,,,,26650203000000,,,,,,,2841958000000,,,VCB,10442220000000,143811243000000,5082489000000,5087753000000,-5264000000,0,348703951000000,356398009000000,-7694058000000,83593500000000,41388344000000,42510632000000,-305476000000,783232000000,-25841000000,2694255000000,1602385000000,9098984000000,8878262000000,55842211000000,487713370000000,291528000000,0,2485532000000,16201149000000,32420681000000,4149996000000,-220865000000,0,,83405000000,157916000000,,,
VCB,2015,2,,6891011000000,,,,,,,4334443000000,,3523767000000,,576530046000000,530700150000000,,,45675201000000,,45160000000,9081014000000,154695000000,576530046000000,,,,,,,26650203000000,,,,,,,2858095000000,,,VCB,12005944000000,108330132000000,9833377000000,9837575000000,-4198000000,0,332614607000000,340736448000000,-8121841000000,91072071000000,49893460000000,41475805000000,-297194000000,691513000000,-25841000000,2724312000000,1610131000000,7924694000000,7792564000000,48571367000000,459626276000000,128933000000,0,2501675000000,12079335000000,32420681000000,4151940000000,-61839000000,0,,83405000000,0,,,
VCB,2015,1,,6772543000000,,,,,,,4345342000000,,3534318000000,,539756977000000,495122503000000,,,44483454000000,,0,7760351000000,0,539756977000000,,,,,,,26650203000000,,,,,,,2858095000000,,,VCB,17144249000000,95725437000000,11597940000000,11602692000000,-4752000000,0,322490246000000,330781893000000,-8291647000000,68872044000000,51797407000000,17367588000000,-292951000000,699062000000,-22839000000,2720989000000,1624353000000,9274858000000,13893896000000,31767599000000,436319798000000,277916000000,0,2508709000000,10354585000000,32420681000000,4151991000000,67026000000,0,,83405000000,151020000000,,,
VCB,2014,4,,8323365000000,,,,,,,4445613000000,,3606811000000,,574260449000000,529931763000000,,,44180839000000,,45160000000,8076420000000,0,574260449000000,,,,,,,26650203000000,,,,,,,2869095000000,,,VCB,13271762000000,142789201000000,10122143000000,10126592000000,-4449000000,0,316295427000000,323332037000000,-7036610000000,67085423000000,49197775000000,18180227000000,-292579000000,760555000000,-22839000000,2811969000000,1633644000000,8320704000000,54093072000000,43237798000000,418929093000000,75278000000,0,2208641000000,11387881000000,32420681000000,3474364000000,127068000000,0,,82306000000,147847000000,,,
VCB,2014,3,,6077870000000,,,,,,,3883620000000,,3053438000000,,530226286000000,486839257000000,,,43248451000000,,45160000000,6756590000000,0,530226286000000,,,,,,,26650203000000,,,,,,,2373516000000,,,VCB,19483434000000,110227124000000,7247792000000,7249330000000,-1538000000,104937000000,294054204000000,302180749000000,-8126545000000,78443568000000,60303931000000,18413058000000,-273421000000,716212000000,-36290000000,2381841000000,1501779000000,7650299000000,45281442000000,38398696000000,387326343000000,0,0,2009024000000,13823752000000,32420728000000,3467782000000,521045000000,0,,82306000000,138578000000,,,
VCB,2014,2,,6400674000000,,,,,,,3899399000000,,3054536000000,,504432098000000,459803891000000,,,44492642000000,,45160000000,8498843000000,135565000000,504432098000000,,,,,,,23174171000000,,,,,,,2373517000000,,,VCB,10564613000000,95675072000000,3686491000000,3688029000000,-1538000000,136872000000,283795303000000,292544511000000,-8749208000000,87719628000000,69346241000000,18454760000000,-81373000000,717309000000,-36290000000,2380845000000,1518554000000,9499510000000,30008203000000,40716640000000,378559234000000,0,0,2010683000000,8509131000000,32420728000000,3467784000000,22981000000,0,,82306000000,0,,,
VCB,2014,1,,6222082000000,,,,,,,3954129000000,,3056686000000,,446117972000000,402005932000000,,,43958700000000,,45160000000,7454942000000,0,446117972000000,,,,,,,23174171000000,,,,,,,2373809000000,,,VCB,16693296000000,51874242000000,162412000000,163300000000,-888000000,0,271486251000000,279149107000000,-7662856000000,85800534000000,69194546000000,16633583000000,-27595000000,719167000000,-36290000000,2446998000000,1507131000000,6868340000000,13125149000000,25397750000000,342997716000000,57757000000,0,2010919000000,18416641000000,32420728000000,3468322000000,532402000000,0,,82306000000,153340000000,,,
VCB,2013,4,,6059670000000,,,,,,,4085673000000,,3058350000000,,467459005000000,424231549000000,,,43077880000000,,45160000000,7631011000000,0,467459005000000,,,,,,,23174171000000,,,,,,,2373524000000,,,VCB,24847774000000,89779154000000,195270000000,196158000000,-888000000,136725000000,267853577000000,274314124000000,-6460547000000,64894223000000,47127209000000,17796291000000,-29277000000,14986000000,-37238000000,2556034000000,1529639000000,6548589000000,32622411000000,43951083000000,330305918000000,0,0,2013597000000,15338540000000,32420728000000,2821913000000,121990000000,707078000000,,82238000000,149576000000,,,
VCB,2013,3,,5894863000000,,,,,,,3338189000000,,3059243000000,,439657246000000,397996452000000,,,41514360000000,,45160000000,6346975000000,0,439657246000000,,,,,,,23174171000000,,,,,,,2368744000000,,,VCB,23079579000000,79181704000000,49248000000,50437000000,-1189000000,0,243529996000000,250687130000000,-7157134000000,73948362000000,60294420000000,13908760000000,-254818000000,727737000000,-37238000000,1925251000000,1412938000000,7576062000000,24410626000000,40132999000000,316188876000000,391774000000,0,2016411000000,14855766000000,32420728000000,2811938000000,-136282000000,0,,71001000000,146434000000,,,
VCB,2013,2,,5231973000000,,,,,,,3462996000000,,3066704000000,,436470622000000,395701250000000,,,40602641000000,,45160000000,5306742000000,166731000000,436470622000000,,,,,,,23174171000000,,,,,,,2368744000000,,,VCB,26279109000000,100030235000000,116353000000,117542000000,-1189000000,0,231636362000000,237612613000000,-5976251000000,60880619000000,52816513000000,8318924000000,-254818000000,735198000000,-37238000000,2163942000000,1299054000000,5766271000000,27209948000000,42490878000000,304811711000000,227694000000,0,2020344000000,18940675000000,32420728000000,2811938000000,-7768000000,0,,71001000000,0,,,
VCB,2013,1,,5029253000000,,,,,,,3519041000000,,3067181000000,,420480386000000,377841680000000,,,42482022000000,,45160000000,7255420000000,0,420480386000000,,,,,,,23174171000000,,,,,,,2368744000000,,,VCB,17381212000000,70351250000000,141737000000,142100000000,-363000000,0,233165635000000,239174418000000,-6008783000000,79487279000000,74148142000000,5650161000000,-311024000000,735675000000,-37238000000,2188043000000,1330998000000,8337798000000,12654503000000,37774788000000,297758690000000,349834000000,0,2020675000000,27283190000000,32420728000000,2793880000000,-59009000000,0,,71003000000,156684000000,,,
VCG,2025,1,17269990570554,1331742220085,2027568792343,6143940398848,7211526646296,555212512982,11720640471274,0,3408590171618,479384111605,653972175140,300687845173,28990631041828,17723749471682,12401436223203,5322313248479,11266881570146,11170060140431,152202910000,1997089961210,2978422068258,28990631041828,2213692868760,690831725619,7245678236842,71390416297,40113516094,5985934580000,5985934580000,,4212912870914,3354748242576,4550901733703,67086307221,130333692243,87550463378,7524547379,57524547379,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96821429715,
VCG,2024,4,17688521425552,2471352348020,1780856983830,5857885426282,7089806775076,488619892344,11752116596955,0,3478985061961,484366645688,675373494363,308225541666,29440638022507,18324526068166,12912024051661,5412502016505,11116111954341,11019235161149,152202910000,1869009891225,2955677158961,29440638022507,2047695119868,645034725619,7123958365622,71174807804,40113516094,5985934580000,5985934580000,,4307426768110,3357134792578,4451548983100,70635540716,138716099959,87550463378,9228103227,59228103227,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96876793192,
VCG,2024,3,17379217745834,1129301648815,1354598955917,6739931426408,7643157985581,512227729113,11897716724368,1203830278,3967592459188,234216959716,698065180476,335090059944,29276934470202,18340067668118,13236972074666,5103095593452,10936866802084,10839971143052,209877536538,1545071838872,3042676566679,29276934470202,2724776822724,538922765045,7664706556828,69243971135,40113516094,5985934580000,5985934580000,,3944233928840,3503652721968,4957597823363,74184774209,148732933619,82099705882,4726637457,55930467735,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96895659032,
VCG,2024,2,16769983540758,1606294565336,1128877050749,6021053429858,7507291389969,506467104846,11865549463046,1536113428,3757750623561,494352576651,703414365865,307475267404,28635533003804,17797244681557,12624671187765,5172573493792,10838288322247,10741373797368,171529934721,1503158248490,3024340413194,28635533003804,2426768340106,501893402379,7542242073879,69191775804,40113516094,5985934580000,5985934580000,,4108985359414,3662737082570,4856540479663,77734007702,128307371370,82099705882,4726637457,56262750885,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96914524879,
VCG,2024,1,17063865616099,1309165519165,1114547065741,6945839105586,7213582206794,480731718813,12007554628528,1536113428,3815475804802,237194472435,927916812940,308146317121,29071420244627,18344804671892,12472792966004,5872011705888,10726615572735,10629682182012,171529934721,2048824747580,3008261738748,29071420244627,2849570722071,712169402379,7248532890704,69253254792,40113516094,5344655140000,5344655140000,,4826700690588,3898850882043,4601199252907,81283241195,119711861934,88759330882,4549160977,6085274405,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96933390723,
VCG,2023,4,17598548537056,2282499384529,1504930967211,6952126872517,6293459828565,565531484234,12600637072313,0,3805562766451,241216711561,940960198490,330056987875,30199185609369,20016824471892,13893634954368,6123189517524,10182361137477,10085408880911,171529661268,1563890651154,2949148556359,30199185609369,2478718550393,786007496222,6328410512475,69207247830,40113517261,5344655140000,5344655140000,,5036461744999,3214980378658,6027831059123,84832474689,141603832725,82099705882,5343598511,5343598511,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96952256566,
VCG,2023,3,17969184399257,1269066615707,1386093426038,7852696231154,6953645841811,507682284547,12063404080171,2236165453,3685782771963,243258749320,965044790335,293717080196,30032588479428,20006945912431,13511870421133,6495075491298,10025642566997,9928671444588,160428352000,1429060113158,2938149817300,30032588479428,3323172869678,1035282016914,6988255677721,69228026931,40113517261,5344655140000,5344655140000,,5421526237729,2511389751231,6203303944008,88381708182,106985603885,82099705882,4643598511,158430459790,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96971122409,
VCG,2023,2,19395748394743,1305388982670,1915164550120,8472183499480,7210687625354,492323737119,11971627210392,2236165453,3709649903241,248465449828,1003521241299,299452490932,31367375605135,21369190470044,14001063465926,7368127004118,9998185135091,9901176280995,160428352000,1811001877139,3014536649726,31367375605135,4032484741560,945588016914,7245297461264,69191775804,40113517261,4858798780000,4858798780000,,6258315804706,2218447525389,7121323872480,91930941675,114987053425,82099705882,4699655792,158486517071,VCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97008854096,
