mã cổ phiếu,năm báo cáo,kỳ báo cáo,lợi nhuận/lỗ trước thuế,khấu hao và phân bổ,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ thanh lý tài sản cố định,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,lợi nhuận hoạt động trước thay đổi vốn lưu động,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,luồng tiền thuần từ hoạt động kinh doanh,chi mua tài sản cố định,thu từ thanh lý tài sản cố định,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,chi trả cổ tức,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,lợi nhuận từ các hoạt động khác,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua lại cổ phiếu,thu nhập từ lãi và cổ tức,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
DGC,2014,3,66191259331,12085994967,0,3187895800,,-6285436667,3298430495,78478143926,-150533044931,18155757160,71836648908,32653928049,-2303990025,-204359525,0,-7458066864,40625016698,-19548845075,0,0,0,0,0,-352046802,-19900891877,0,365042447092,-393946800547,,0,-28904353455,-8180228634,13254389999,-632389,5073528976,,,,0,,,,0
DGC,2014,2,46277516554,12076789409,43742031,4077918093,,-6268648149,2079472516,58286790454,342142899378,-45161009085,-390902953683,-31878046699,-1939149897,-200000000,0,46803490945,-22847978587,-127229742970,0,0,0,0,0,-3206201571,-130435944541,0,549033442365,-344723115004,,-153645468788,50664858573,-102619064555,115872822165,632389,13254389999,,,,0,,,,0
DGC,2014,1,77452165981,11819797506,0,0,,-6108910615,1497593764,84660646636,8320108025,6024148431,-36296913877,388736568,-1497593764,-4294093884,0,-51414119973,5890918162,-76170921240,60700000,0,0,0,0,6108910615,-70001310625,0,259153276029,-217372044428,,-33415979000,8365252601,-55745139862,171617962027,0,115872822165,,,,0,,,,0
DGC,2013,3,96988164187,10712509127,0,0,,0,1216142855,108916816169,-12905113842,-30921907499,-13991619258,-463867473,0,0,0,-8144369710,42489938387,-21220202160,0,0,0,-24000000000,0,0,-45220202160,0,33194585363,0,,0,33194585363,30464321590,295054924507,0,325519246097,,,,0,,,,0
DGW,2025,1,137106042159,8653606469,-43244379453,0,,-18798611441,27424302462,111140960196,167540503901,313197320058,-912395622654,8986102560,-27074509823,-46464467417,,,-385069713179,-125573095,0,-23772903667,8500000000,-32800000000,90254837165,18712954122,60769314525,0,3378565424989,-3166292778186,,0,212272646803,-112027751851,1406664056957,0,1294636305106,,,,0,0,,,
DGW,2024,4,188947614829,15528425482,-12952289455,445700573,,-31794223669,27948658982,188123886742,215944694887,-612059610710,748308819575,-5755220570,-28794661937,-77253607469,,,428514300518,-3308899684,515618369,-39867215000,57938581000,2753610283,0,7036619090,25068314058,24911930000,2751446057217,-3000997670440,,0,-224639683223,228942931353,1177423487863,297637741,1406664056957,,,,0,0,,,
DGW,2024,3,148060041860,13874403792,-527617755,0,,-2902886025,29504126967,188008068839,-217192453021,49071291008,414939211158,-3564173802,-29066163227,-10413407977,,,391782372978,-39712540703,2356594268,-45257028000,24513970000,-5362501800,0,12998915459,-50462590776,0,3245104288303,-3159049234495,,-83526637000,2528416808,343848199010,833575288853,0,1177423487863,,,,0,0,,,
DGW,2024,2,112687316584,13117736635,16558720624,0,,-11850768740,25479681475,155992686578,-525989742723,39707899845,129513369171,9810618472,-24332799424,-10623129829,,,-225921097910,-25983906529,3181818182,-28475262000,27280292000,-16598583022,0,5076947286,-35518694083,0,2663113403217,-2401159818996,,0,261953584221,513792228,833061496625,0,833575288853,,,,0,0,,,
DGW,2024,1,119014947718,12721556159,-158040552,0,,-6783004122,17944782198,142740241401,-90258920690,57836581752,-748203399624,5906261936,-22318652710,-22882472073,,,-677180360008,-63694444,0,-43219713000,35001131000,0,0,7055585541,-1226690903,0,3023873292092,-2962743391026,,0,61099901066,-617307149845,1450368646470,0,833061496625,,,,-30000000,0,,,
DGW,2023,4,118314347796,12634396977,-38545494555,-2872651571,,-20581358664,20393358856,89342598839,355337082558,-707938443718,272339312358,-23926018870,-24937708405,-41335228826,,,-81118406064,-5846827980,0,-27800000000,6271581000,-79308822165,0,20511548748,-86172520397,0,3199023996770,-2976300432098,,-167072974000,55483590672,-111807335789,1562175982259,0,1450368646470,,,,-167000000,0,,,
DGW,2023,3,133789698561,10485049412,149371904,0,,-28854920419,30752012059,146321211517,-165884165965,344369363162,399305427628,5315215837,-31446652079,-17118655931,,,680861744169,-6004520117,0,0,0,-46500000000,0,29049390865,-23455129252,40000000000,2343060536693,-2441673487876,,0,-58612951183,598793663734,963382318525,0,1562175982259,,,,0,0,,,
DGW,2023,2,111867958046,9585518635,-24741239520,0,,-17830184429,44547571935,123429624667,-225496770227,464494378836,188170724055,-4388304667,-33556150115,-41980551438,,,470672951111,-17904094047,267396446,21000000000,-20000000000,-38859039605,12871450000,10499357497,-32124929709,40000000000,2618891914765,-2262863751676,,0,396003163089,834551184491,128831134034,0,963382318525,,,,-25000000,0,,,
DGW,2023,1,106597419715,9430859294,71846023,0,,-12779776230,24110271845,127430620647,-530121494533,221571890355,-327333190606,8034094717,-37483299966,0,,,-537901379386,-192000000,0,-21000000000,23719520000,-515960395,1988550000,15071765617,19071875222,0,2319400137822,-2499523269801,,0,-180123131979,-698952636143,827783770177,0,128831134034,,,,0,0,,,
DGW,2022,4,197540063649,6876460310,5095143668,-9477662137,,-17128575909,-18621124800,164284304781,688426626260,-537530850943,-16514545540,-19056302927,23107069796,-41369750600,,,261346550827,-7721347550,0,7328480000,0,-25764433626,0,22193472225,-3963828951,0,2037678812756,-2454421519058,,0,-416742706302,-159359984426,986896895390,246859213,827783770177,,,,0,0,,,
DGW,2022,3,226853718781,2085023804,0,0,,-11890671260,21949563409,238997634734,-63000211282,673485219069,-751159066679,2349226064,-16087641940,-44080880918,,,40504279048,-3427675896,0,0,0,-256568153717,0,11866293890,-248129535723,0,3028899109440,-1899890157205,,-90597556000,1038411396235,830786139560,156110755830,0,986896895390,,,,0,0,,,
DGW,2022,2,172807560507,1962916415,162321911445,6886192178,,-4076475206,21826082442,361728187781,75199515801,-46698454481,37709225350,-4629613152,-18467660513,-54496123687,,,350345077099,-1589968965,0,-18100000000,0,550000000,0,4611105958,-14528863007,19120000000,1757084423755,-2492583492855,,0,-716409069100,-380592855008,536953075388,-249464550,156110755830,,,,-30000000,0,,,
DGW,2022,1,265166333273,1911031040,0,0,,-12171444286,13822439606,268728359633,-436065944063,-624117188679,-948582921208,-113718666,-16223573167,-71874632439,,,-1828249618589,-488350400,0,-6548000000,0,-550000000,0,13890415898,6304065498,2880000000,3160074664267,-2298388206634,,0,864566457633,-957379095458,1494332170846,0,536953075388,,,,0,0,,,
DGW,2021,4,406942340355,1104595397,5880365665,0,,-22451954787,11966593633,403441940263,57484372178,-1913676574422,2367984544878,-3750504824,-13354591229,-36085679768,,,862043507076,-12260392715,300000000,2000000000,0,2205891212,0,20670872395,12916370892,0,1669718872234,-1619853562427,,0,49865309807,924825187775,569506983071,0,1494332170846,,,,0,0,,,
DGW,2021,3,134177589615,1542709463,0,0,,-5173645048,8434105895,138980759925,-832826819990,40058318261,-187204343208,3522437737,-5367156628,-30153372916,,,-872990176819,-165300000,0,0,0,-70050000,0,6744896507,6509546507,0,1182425825427,-727081290365,,-44200278000,411144257062,-455336373250,1024843356321,0,569506983071,,,,0,0,,,
DGW,2021,2,146725539796,1677346123,5415456460,0,,-9969596605,5914316293,149763062067,341116601077,-308594761830,8642403813,-1808295308,-5914316293,-27551771727,,,155652921799,0,0,89585121188,0,-978730068,0,8522001843,97128392963,12000000000,713179817314,-776945166781,,0,-51765349467,201015965295,823827391026,0,1024843356321,,,,0,0,,,
DGW,2021,1,135045506837,1389706141,-5415456460,0,,0,5532572260,136552328778,-393374627478,160951916577,129514381027,-1037188129,-5532572260,-26015520653,,,1058717862,0,0,-97985121188,0,-8900269932,0,5415456460,-101469934660,0,1337172917842,-1290990549580,,0,46182368262,-54228848536,878056239562,0,823827391026,,,,0,0,,,
DGW,2020,4,113453581118,458002067,8860986421,0,,-2025408602,2354417033,123101578037,-5226739721,-40052422060,501500543709,-4042811966,-3661235143,-49312742585,,,522306170271,-1324583535,0,0,0,-12655756494,0,2025408602,-11954931427,0,882335275997,-726779512600,,0,155555763397,665907002241,212149237321,0,878056239562,,,,0,0,,,
DGW,2020,3,100546198125,1736353180,0,0,,-4290510059,6391747055,104383788301,-344199446770,232688891706,100009650119,372114755,-6391747055,-7500000000,,,79363251056,-565447817,2192575757,0,0,-41581192508,0,4290510059,-35663554509,0,971793131154,-1026809316973,,-43000278000,-98016463819,-54316767272,266466004593,0,212149237321,,,,0,0,,,
DGW,2020,2,63556201540,1645849264,-7252735329,0,,-43300820,7787194598,65693209253,65166612184,-184916944150,218654615564,1958101124,-8258194598,-3000000000,,,155297399377,-4058046800,0,-175000000,350000000,-6189333271,-16657930,59958750,-10029079251,11585000000,986494367143,-968367114216,,0,29712252927,174980573053,91485431540,0,266466004593,,,,0,0,,,
DGW,2020,1,53760473817,1191383078,0,0,,-16657930,10484684730,65419883695,-162740497977,617751344136,-412549567377,-201533335,-10639845404,-27822841392,,,69216942346,-77978558,0,175000000,0,0,16657930,0,113679372,415000000,993447455352,-1102764936655,,0,-108902481303,-39571859585,131057291125,0,91485431540,,,,0,0,,,
DGW,2019,4,66957440057,1274143384,8655621102,0,,-22741339,8827440057,85691903261,329766362615,-642091331877,307721208600,1291519034,-10410374211,-16881076400,,,55088211022,-346538000,0,-634750000,0,2600000000,0,22741339,1641453339,0,977152402383,-951094192941,,-20900139000,5158070442,61887734803,69152408425,0,131040143228,,,,0,0,,,
DGW,2019,3,66985853478,928932335,-235154125,0,,-16705460,11710527890,79373454118,-33182327528,138601482455,200402641297,3463277040,-13856753932,-9600000000,,,365201773450,90425163,0,700000000,0,-5029950000,0,16705460,-4222819377,-12000000000,852383910914,-1192518730490,,0,-352134819576,8844134497,60308273928,0,69152408425,,,,0,0,,,
DGW,2019,2,45021979034,1457304592,3725562774,0,,-15843990,15389230889,65578233299,-266090354795,-81049014378,148075324703,775890386,-11514722212,-8300000000,,,-152524642997,-933839763,0,-700000000,0,-7346974626,0,15843990,-8964970399,0,1268284882133,-1143801919013,,0,124482963120,-37006650276,97314924204,0,60308273928,,,,0,0,,,
DGW,2019,1,31120398428,1165262416,8218524873,0,,-22767365,11655150828,52136569180,-5809531260,412809349930,-398356128374,-3745683852,-11655150829,-9000000000,,,36379424795,-201122200,0,0,0,4888462313,0,22767365,4710107478,12000000000,793356602667,-820395365417,,0,-15038762750,26050769523,71264154681,0,97314924204,,,,0,0,,,
DGW,2018,4,41957365883,1315736861,8057843257,0,,-63121100,12373313496,63641138397,115393764545,-649107258711,346835614433,-1586245394,-10328041385,-15989990389,,,-151141018504,-1360608000,-284750000,-284750000,0,-7106500000,0,63121100,-8973486900,0,1134528749936,-942262870951,,0,192265878985,32151373581,39112781100,0,71264154681,,,,0,0,,,
DGW,2018,3,45002486965,961905439,5000000000,0,,-24953518,5774339935,56713778821,-270688318755,-3610722332,-1895843371,-793120215,-7887644810,0,,,-228161870662,-1820336764,569500000,0,0,7106500000,0,24953518,5880616754,0,885443108406,-731999866940,,0,153443241466,-68838012442,107950793542,0,39112781100,,,,0,0,,,
DGW,2018,2,29066390766,1350843813,-1822033429,0,,-16854534,6582580512,35160927128,88090566955,-67574761707,147739154417,-3004518295,-6035897940,-4464129235,,,189911341323,-1070000000,-284750000,0,0,-3553250000,10000000,16854534,-4881145466,0,597211842845,-666962269619,,-32480222400,-102230649174,82799546683,25151246859,0,107950793542,,,,0,0,,,
DGW,2018,1,23965676097,1257884437,-1303203785,0,,-15568667,7388550638,31293338720,-88715470311,286030373231,-160916923634,-219907221,-7388550638,-7688761142,,,52394099005,-1336512960,0,0,0,0,0,15568667,-1320944293,0,776223667428,-836242673351,,0,-60019005923,-8945851211,34097098070,0,25151246859,,,,0,0,,,
DGW,2017,4,25777423198,1101765026,12991568918,0,,-263885744,8418303210,48025174608,143816370295,-284488994633,-62720186145,-2290637647,-8418303210,0,,,-166076576732,-531360000,0,-3798608,0,0,0,263885744,-271272864,10000000000,940576606226,-800371516244,,0,150205089982,-16142759614,50239857684,0,34097098070,,,,0,0,,,
DGW,2017,3,36854407191,1315422857,1812069289,0,,-37854552,3736576157,43680620942,-199961085322,43668991062,94212475082,-3506832584,-4329688588,-6538807681,,,-32774327089,0,0,-11342042662,0,11342042662,0,37854552,37854552,0,662420307002,-622126360478,,0,40293946524,7557473987,42682383697,0,50239857684,,,,0,0,,,
DGW,2017,2,26017744498,1109565831,-18192516,0,,-14001161,6871738900,33966855552,5392345123,-90040442244,44959360616,539153808,-5797116776,-1500000000,,,-12479843921,0,0,-4900000000,4900000000,-11342042662,0,14001161,-11328041501,0,620640669547,-549704038857,,-27720194600,43216436090,19408550668,23273833029,0,42682383697,,,,0,0,,,
DGW,2017,1,10764556421,1113149164,-1564723760,0,,-211576847,3657360344,13758765322,-59137914054,179862052603,-146025423467,1244074089,-4138870037,-5258286874,,,-19695602418,0,0,4900000000,0,0,0,211576847,5111576847,0,600493078802,-595458359531,,0,5034719271,-9549306300,32823139329,0,23273833029,,,,0,0,,,
DGW,2016,4,14690755996,1115298440,1696894352,395913831,,-375000000,4758647787,22282510406,74659773455,-218863687810,102135009721,4914332908,-4279668094,-4002107000,,,-23153836414,0,375000000,0,0,0,0,0,375000000,0,747268782842,-859323360049,,0,-112054577207,-134833413621,167654664773,1888177,32823139329,,,,0,0,,,
DGW,2016,3,29867908661,1028258304,0,0,,0,3860563611,34997054093,-28893819886,148938056559,41388510894,4083765864,-4985204722,-3700000000,,,191828362802,-3172132723,0,0,0,0,0,-240323517,-3412456240,0,547291089312,-558184561015,,-25960000000,-36853471703,151562434859,16092229914,0,167654664773,,,,0,240323517,,,
DGW,2016,2,0,0,0,0,,0,0,173034646691,0,0,0,0,0,0,,,114041749821,0,0,0,0,0,0,23351641,23351641,0,580031140537,-698675977030,,0,-118644836493,-4579735031,20671964945,0,16092229914,,,,0,0,,,
DGW,2016,1,0,4888647711,0,0,,0,0,0,0,0,0,0,0,0,,,-116713107871,-4322891700,0,0,0,0,0,216971876,-4105919824,0,816885919383,-678530984817,,-28532790000,109822144566,-10996883129,31668848074,0,20671964945,,,,0,0,,,
DGW,2015,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,
DGW,2015,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,
DGW,2015,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,36592967099,0,0,0,0,0,0,-17213128,-17213128,30149400000,807257222642,-955879711820,,0,-118473089178,-81897335207,125282367346,0,43385032139,,,,0,0,,,
DGW,2015,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,-71476094655,0,0,0,0,0,0,17213128,17213128,163597000000,734473741295,-769596512395,,0,128474228900,57015347373,68267019973,0,125282367346,,,,0,0,,,
DIG,2025,1,,,,,,,,,,,,,,,,,-278498023,-176000000,639348675,-10000000000,221064637167,-103627370000,79121047700,24456113536,211477777078,0,288586567545,-790368924261,0,0,-501782356716,-290583077661,785165517804,0,494582440143,,,,0,,,,
DIG,2024,4,,,,,,,,,,,,,,,,,635338786702,-53025126183,21768222692,-96485000000,85013400484,-374674483390,-1173346760510,102226050185,-1488523696722,17971718747,913936192288,-772154274552,0,-2014000,159751622483,-693433287537,1478591026429,7778912,785165517804,,,,0,,,,
DIG,2024,3,,,,,,,,,,,,,,,,,44968309883,-2858090959,24000000,-21000000000,389943152415,0,42157211640,17077409255,425343682351,0,216634229891,-808340868135,0,0,-591706638244,-121394646010,1599985672439,0,1478591026429,,,,0,,,,
DIG,2024,2,,,,,,,,,,,,,,,,,631512048720,-4736056536,4938442164,-344105000000,-35350000000,-699998733390,20000000000,4664019279,-1054587328483,1000000000,350486558965,-271050825902,0,0,80435733063,-342639546700,1942625219139,0,1599985672439,,,,0,,,,
DIG,2024,1,,,,,,,,,,,,,,,,,-504053397508,-5026984773,5000000,-937528152415,37600000000,-79875000000,0,2774158636,-982050978552,0,1493298771341,-371873733202,0,-1187025,1121423851114,-364680524946,2307305744085,0,1942625219139,,,,0,,,,
DIG,2023,4,,,,,,,,,,,,,,,,,1849938806501,-23740751886,243715000,-4500000000,0,-86000000000,0,10700343490,-103296693396,2022559285,1112277946584,-763576514560,0,0,350723991309,2097366104414,209969541436,-29901765,2307305744085,,,,0,,,,
DIG,2023,3,,,,,,,,,,,,,,,,,-1203141633701,-1356978029,-471923260,-1903009813,-57553417,0,1006532060390,178862841093,1181605436964,0,416947837769,-337931579967,0,-267776973,78748480829,57212284092,152757257344,0,209969541436,,,,0,,,,
DIG,2023,2,,,,,,,,,,,,,,,,,1153319024861,-13470968262,723741442,0,857553417,-300000000,-1000000000000,-157829649778,-1170019323181,300000000,162281668339,-198716244362,0,265595698,-35868980325,-52569278645,205326535989,0,152757257344,,,,0,,,,
DIG,2023,1,,,,,,,,,,,,,,,,,-75364378938,0,1505786682,-39100000000,17780000000,300000000,1000000000000,162655532441,1143141319123,-300000000,299427422899,-1407171431928,0,-320629698,-1108364638727,-40587698542,245914234531,0,205326535989,,,,0,,,,
DIG,2022,4,,,,,,,,,,,,,,,,,-151011332001,106303846,270000000,-9350000000,902650000000,0,0,36007038441,929683342287,0,496101467586,-2011375204397,0,1892493,-1515271844318,-736599834032,982499645225,22234426,245922045619,,,,0,,,,
DIG,2022,3,,,,,,,,,,,,,,,,,-805272229838,614406046,-490270968,-1322686390469,1351875351942,318381015480,0,8450388868,356144500899,0,397234909588,-219585800098,0,-37887490,177611222000,-271516506939,1254033227915,-17075751,982499645225,,,,0,,,,
DIG,2022,2,,,,,,,,,,,,,,,,,-79025102330,-28996769845,1830310025,1170400000000,-804899628261,-330980955480,2575439,27998855515,35354387393,0,263740493021,-541693599887,0,3352650,-277949754216,-321620469153,1575636621317,17075751,1254033227915,,,,0,,,,
DIG,2022,1,,,,,,,,,,,,,,,,,-1495988936884,-4213727858,0,-1170400000000,2468372477806,318381015480,0,17533895737,1629673661165,0,644896949465,-203172336896,0,-10589650,441714022919,575398747200,1000254949868,-17075751,1575636621317,,,,0,,,,
DIG,2021,4,,,,,,,,,,,,,,,,,-534778644506,-153803327,2447061738,-5423866264985,2598866857301,-1295890114340,51069760200,12578463613,-4054948039800,1683370114340,1822560863350,-307853129684,0,-78937180,3197998910826,-1391727773480,2391956516382,7951,1000228750853,,,,0,,,,
